Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees,Asylum-seekers,IDPs,"Other people in need of international protection","Stateless persons","Host community","Others of concern"
2015,Brazil,Kenya,BRA,KEN,0,34,0,0,0,0,0
2015,Canada,Kenya,CAN,KEN,815,41,0,0,0,0,0
2015,China,Kenya,CHN,KEN,0,5,0,0,0,0,0
2015,Chile,Kenya,CHL,KEN,5,0,0,0,0,0,0
2015,Denmark,Kenya,DNK,KEN,6,5,0,0,0,0,0
2015,Djibouti,Kenya,DJI,KEN,10,0,0,0,0,0,0
2015,Ethiopia,Kenya,ETH,KEN,3193,346,0,0,0,0,12
2015,Finland,Kenya,FIN,KEN,11,0,0,0,0,0,0
2015,France,Kenya,FRA,KEN,75,71,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Kenya,GBR,KEN,288,100,0,0,0,0,0
2015,Germany,Kenya,DEU,KEN,180,276,0,0,0,0,0
2015,Greece,Kenya,GRC,KEN,26,14,0,0,0,0,0
2015,"China, Hong Kong SAR",Kenya,HKG,KEN,0,9,0,0,0,0,0
2015,Iceland,Kenya,ISL,KEN,5,0,0,0,0,0,0
2015,Ireland,Kenya,IRL,KEN,59,10,0,0,0,0,0
2015,Italy,Kenya,ITA,KEN,118,13,0,0,0,0,0
2015,Jordan,Kenya,JOR,KEN,0,16,0,0,0,0,0
2015,Japan,Kenya,JPN,KEN,0,5,0,0,0,0,0
2015,"Rep. of Korea",Kenya,KOR,KEN,5,16,0,0,0,0,0
2015,Lebanon,Kenya,LBN,KEN,0,22,0,0,0,0,0
2015,Namibia,Kenya,NAM,KEN,0,5,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Kenya,NLD,KEN,38,5,0,0,0,0,0
2015,Norway,Kenya,NOR,KEN,15,8,0,0,0,0,0
2015,Panama,Kenya,PAN,KEN,0,5,0,0,0,0,0
2015,Poland,Kenya,POL,KEN,5,0,0,0,0,0,0
2015,Portugal,Kenya,PRT,KEN,6,0,0,0,0,0,0
2015,Romania,Kenya,ROU,KEN,5,0,0,0,0,0,0
2015,"South Africa",Kenya,ZAF,KEN,206,590,0,0,0,0,0
2015,Spain,Kenya,ESP,KEN,0,5,0,0,0,0,0
2015,Eswatini,Kenya,SWZ,KEN,5,0,0,0,0,0,0
2015,Sweden,Kenya,SWE,KEN,83,68,0,0,0,0,0
2015,Switzerland,Kenya,CHE,KEN,42,5,0,0,0,0,0
2015,Türkiye,Kenya,TUR,KEN,0,5,0,0,0,0,0
2015,Uganda,Kenya,UGA,KEN,289,220,0,0,0,0,0
2015,Ukraine,Kenya,UKR,KEN,0,6,0,0,0,0,0
2015,"United States of America",Kenya,USA,KEN,2258,1258,0,0,0,0,0
2015,Argentina,Kyrgyzstan,ARG,KGZ,5,0,0,0,0,0,0
2015,Australia,Kyrgyzstan,AUS,KGZ,9,20,0,0,0,0,0
2015,Austria,Kyrgyzstan,AUT,KGZ,273,58,0,0,0,0,0
2015,Belgium,Kyrgyzstan,BEL,KGZ,70,16,0,0,0,0,0
2015,Canada,Kyrgyzstan,CAN,KGZ,82,22,0,0,0,0,0
2015,Cyprus,Kyrgyzstan,CYP,KGZ,5,0,0,0,0,0,0
2015,Czechia,Kyrgyzstan,CZE,KGZ,21,21,0,0,0,0,0
2015,Denmark,Kyrgyzstan,DNK,KGZ,5,0,0,0,0,0,0
2015,Finland,Kyrgyzstan,FIN,KGZ,20,5,0,0,0,0,0
2015,France,Kyrgyzstan,FRA,KGZ,283,53,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Kyrgyzstan,GBR,KGZ,28,11,0,0,0,0,0
2015,Germany,Kyrgyzstan,DEU,KGZ,104,161,0,0,0,0,0
2015,Italy,Kyrgyzstan,ITA,KGZ,5,6,0,0,0,0,0
2015,"Rep. of Korea",Kyrgyzstan,KOR,KGZ,0,20,0,0,0,0,0
2015,Latvia,Kyrgyzstan,LVA,KGZ,7,0,0,0,0,0,0
2015,"Rep. of Moldova",Kyrgyzstan,MDA,KGZ,5,6,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Kyrgyzstan,NLD,KGZ,36,0,0,0,0,0,0
2015,Norway,Kyrgyzstan,NOR,KGZ,27,20,0,0,0,0,0
2015,"New Zealand",Kyrgyzstan,NZL,KGZ,5,0,0,0,0,0,0
2015,Poland,Kyrgyzstan,POL,KGZ,39,61,0,0,0,0,0
2015,"South Africa",Kyrgyzstan,ZAF,KGZ,6,0,0,0,0,0,0
2015,"Russian Federation",Kyrgyzstan,RUS,KGZ,51,15,0,0,0,0,0
2015,Spain,Kyrgyzstan,ESP,KGZ,5,0,0,0,0,0,0
2015,Sweden,Kyrgyzstan,SWE,KGZ,184,172,0,0,0,0,0
2015,Switzerland,Kyrgyzstan,CHE,KGZ,23,8,0,0,0,0,0
2015,Türkiye,Kyrgyzstan,TUR,KGZ,204,100,0,0,0,0,0
2015,Ukraine,Kyrgyzstan,UKR,KGZ,10,173,0,0,0,0,0
2015,"United States of America",Kyrgyzstan,USA,KGZ,986,1315,0,0,0,0,0
2015,Australia,Kiribati,AUS,KIR,0,5,0,0,0,0,0
2015,Australia,"Rep. of Korea",AUS,KOR,46,111,0,0,0,0,0
2015,Brazil,"Rep. of Korea",BRA,KOR,0,7,0,0,0,0,0
2015,Canada,"Rep. of Korea",CAN,KOR,174,11,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Rep. of Korea",GBR,KOR,9,5,0,0,0,0,0
2015,Germany,"Rep. of Korea",DEU,KOR,82,12,0,0,0,0,0
2015,Japan,"Rep. of Korea",JPN,KOR,0,7,0,0,0,0,0
2015,Sweden,"Rep. of Korea",SWE,KOR,6,0,0,0,0,0,0
2015,"United States of America","Rep. of Korea",USA,KOR,29,99,0,0,0,0,0
2015,Australia,"Dem. People's Rep. of Korea",AUS,PRK,26,0,0,0,0,0,0
2015,Belgium,"Dem. People's Rep. of Korea",BEL,PRK,46,0,0,0,0,0,0
2015,Canada,"Dem. People's Rep. of Korea",CAN,PRK,126,0,0,0,0,0,0
2015,Chile,"Dem. People's Rep. of Korea",CHL,PRK,0,5,0,0,0,0,0
2015,Denmark,"Dem. People's Rep. of Korea",DNK,PRK,10,0,0,0,0,0,0
2015,France,"Dem. People's Rep. of Korea",FRA,PRK,0,9,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Dem. People's Rep. of Korea",GBR,PRK,608,47,0,0,0,0,0
2015,Germany,"Dem. People's Rep. of Korea",DEU,PRK,101,114,0,0,0,0,0
2015,Israel,"Dem. People's Rep. of Korea",ISR,PRK,5,0,0,0,0,0,0
2015,Kuwait,"Dem. People's Rep. of Korea",KWT,PRK,0,5,0,0,0,0,0
2015,Luxembourg,"Dem. People's Rep. of Korea",LUX,PRK,6,11,0,0,0,0,0
2015,"Netherlands (Kingdom of the)","Dem. People's Rep. of Korea",NLD,PRK,56,0,0,0,0,0,0
2015,Norway,"Dem. People's Rep. of Korea",NOR,PRK,13,0,0,0,0,0,0
2015,"Russian Federation","Dem. People's Rep. of Korea",RUS,PRK,72,15,0,0,0,0,0
2015,Spain,"Dem. People's Rep. of Korea",ESP,PRK,0,5,0,0,0,0,0
2015,Sweden,"Dem. People's Rep. of Korea",SWE,PRK,6,5,0,0,0,0,0
2015,"United States of America","Dem. People's Rep. of Korea",USA,PRK,19,7,0,0,0,0,0
2015,Australia,Kuwait,AUS,KWT,41,8,0,0,0,0,0
2015,Austria,Kuwait,AUT,KWT,0,7,0,0,0,0,0
2015,Belgium,Kuwait,BEL,KWT,7,5,0,0,0,0,0
2015,Brazil,Kuwait,BRA,KWT,0,5,0,0,0,0,0
2015,Canada,Kuwait,CAN,KWT,38,0,0,0,0,0,0
2015,Denmark,Kuwait,DNK,KWT,0,9,0,0,0,0,0
2015,France,Kuwait,FRA,KWT,9,5,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Kuwait,GBR,KWT,749,85,0,0,0,0,0
2015,Germany,Kuwait,DEU,KWT,5,5,0,0,0,0,0
2015,Indonesia,Kuwait,IDN,KWT,20,5,0,0,0,0,0
2015,Ireland,Kuwait,IRL,KWT,40,17,0,0,0,0,0
2015,"Iran (Islamic Rep. of)",Kuwait,IRN,KWT,8,0,0,0,0,0,0
2015,Iraq,Kuwait,IRQ,KWT,0,8,0,0,0,0,0
2015,Italy,Kuwait,ITA,KWT,5,0,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Kuwait,NLD,KWT,8,12,0,0,0,0,0
2015,Norway,Kuwait,NOR,KWT,8,18,0,0,0,0,0
2015,"New Zealand",Kuwait,NZL,KWT,7,0,0,0,0,0,0
2015,Sweden,Kuwait,SWE,KWT,19,138,0,0,0,0,0
2015,"Syrian Arab Rep.",Kuwait,SYR,KWT,5,0,0,0,0,0,0
2015,"United States of America",Kuwait,USA,KWT,107,104,0,0,0,0,0
2015,Australia,"Lao People's Dem. Rep.",AUS,LAO,5,5,0,0,0,0,0
2015,Belgium,"Lao People's Dem. Rep.",BEL,LAO,13,0,0,0,0,0,0
2015,Canada,"Lao People's Dem. Rep.",CAN,LAO,5,0,0,0,0,0,0
2015,France,"Lao People's Dem. Rep.",FRA,LAO,6944,17,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Lao People's Dem. Rep.",GBR,LAO,0,5,0,0,0,0,0
2015,Germany,"Lao People's Dem. Rep.",DEU,LAO,50,0,0,0,0,0,0
2015,"Netherlands (Kingdom of the)","Lao People's Dem. Rep.",NLD,LAO,33,0,0,0,0,0,0
2015,Switzerland,"Lao People's Dem. Rep.",CHE,LAO,136,0,0,0,0,0,0
2015,Thailand,"Lao People's Dem. Rep.",THA,LAO,0,5,0,0,0,0,0
2015,"United States of America","Lao People's Dem. Rep.",USA,LAO,173,133,0,0,0,0,0
2015,Angola,Liberia,AGO,LBR,155,478,0,0,0,0,0
2015,Egypt,Liberia,EGY,LBR,0,7,0,0,0,0,0
2015,Argentina,Liberia,ARG,LBR,51,0,0,0,0,0,0
2015,Australia,Liberia,AUS,LBR,27,18,0,0,0,0,0
2015,Austria,Liberia,AUT,LBR,22,44,0,0,0,0,0
2015,Belgium,Liberia,BEL,LBR,18,8,0,0,0,0,0
2015,Brazil,Liberia,BRA,LBR,258,8,0,0,0,0,0
2015,Bulgaria,Liberia,BGR,LBR,0,5,0,0,0,0,0
2015,Canada,Liberia,CAN,LBR,139,5,0,0,0,0,0
2015,"Central African Rep.",Liberia,CAF,LBR,10,0,0,0,0,0,0
2015,China,Liberia,CHN,LBR,0,58,0,0,0,0,0
2015,Cameroon,Liberia,CMR,LBR,14,0,0,0,0,0,0
2015,Congo,Liberia,COG,LBR,0,7,0,0,0,0,0
2015,"Dem. Rep. of the Congo",Liberia,COD,LBR,8,0,0,0,0,0,0
2015,Czechia,Liberia,CZE,LBR,5,0,0,0,0,0,0
2015,Ecuador,Liberia,ECU,LBR,6,0,0,0,0,0,0
2015,Ethiopia,Liberia,ETH,LBR,0,5,0,0,0,0,0
2015,Finland,Liberia,FIN,LBR,5,0,0,0,0,0,0
2015,France,Liberia,FRA,LBR,218,34,0,0,0,0,0
2015,Gabon,Liberia,GAB,LBR,0,5,0,0,0,0,0
2015,Gambia,Liberia,GMB,LBR,67,0,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Liberia,GBR,LBR,7,10,0,0,0,0,0
2015,Germany,Liberia,DEU,LBR,61,147,0,0,0,0,0
2015,Ghana,Liberia,GHA,LBR,2788,0,0,0,0,0,0
2015,Guinea-Bissau,Liberia,GNB,LBR,5,33,0,0,0,0,0
2015,Greece,Liberia,GRC,LBR,0,5,0,0,0,0,0
2015,Guinea,Liberia,GIN,LBR,1768,26,0,0,0,0,0
2015,Hungary,Liberia,HUN,LBR,0,5,0,0,0,0,0
2015,"Cote d'Ivoire",Liberia,CIV,LBR,1040,255,0,0,0,0,8
2015,Indonesia,Liberia,IDN,LBR,0,13,0,0,0,0,0
2015,Ireland,Liberia,IRL,LBR,25,16,0,0,0,0,0
2015,Italy,Liberia,ITA,LBR,702,69,0,0,0,0,0
2015,Kenya,Liberia,KEN,LBR,0,6,0,0,0,0,0
2015,"Rep. of Korea",Liberia,KOR,LBR,7,95,0,0,0,0,0
2015,Libya,Liberia,LBY,LBR,23,0,0,0,0,0,0
2015,Luxembourg,Liberia,LUX,LBR,0,11,0,0,0,0,0
2015,Madagascar,Liberia,MDG,LBR,0,5,0,0,0,0,0
2015,Mauritania,Liberia,MRT,LBR,0,8,0,0,0,0,0
2015,Malaysia,Liberia,MYS,LBR,10,0,0,0,0,0,0
2015,Morocco,Liberia,MAR,LBR,5,25,0,0,0,0,0
2015,Mozambique,Liberia,MOZ,LBR,0,10,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Liberia,NLD,LBR,222,5,0,0,0,0,0
2015,Nigeria,Liberia,NGA,LBR,9,0,0,0,0,0,0
2015,Norway,Liberia,NOR,LBR,22,0,0,0,0,0,0
2015,Panama,Liberia,PAN,LBR,5,0,0,0,0,0,0
2015,Portugal,Liberia,PRT,LBR,5,0,0,0,0,0,0
2015,"South Africa",Liberia,ZAF,LBR,86,47,0,0,0,0,0
2015,"Saudi Arabia",Liberia,SAU,LBR,7,0,0,0,0,0,0
2015,Senegal,Liberia,SEN,LBR,61,378,0,0,0,0,0
2015,"Sierra Leone",Liberia,SLE,LBR,730,0,0,0,0,0,0
2015,Spain,Liberia,ESP,LBR,5,25,0,0,0,0,0
2015,Sweden,Liberia,SWE,LBR,22,10,0,0,0,0,0
2015,Switzerland,Liberia,CHE,LBR,49,15,0,0,0,0,0
2015,Thailand,Liberia,THA,LBR,0,11,0,0,0,0,0
2015,Türkiye,Liberia,TUR,LBR,5,0,0,0,0,0,0
2015,Uganda,Liberia,UGA,LBR,5,0,0,0,0,0,0
2015,Ukraine,Liberia,UKR,LBR,5,19,0,0,0,0,0
2015,"United States of America",Liberia,USA,LBR,1266,478,0,0,0,0,0
2015,"Venezuela (Bolivarian Republic of)",Liberia,VEN,LBR,5,5,0,0,0,0,0
2015,Zambia,Liberia,ZMB,LBR,19,0,0,0,0,0,0
2015,Algeria,Libya,DZA,LBY,13,29,0,0,0,0,0
2015,Egypt,Libya,EGY,LBY,0,5,0,0,0,0,0
2015,Australia,Libya,AUS,LBY,626,401,0,0,0,0,0
2015,Austria,Libya,AUT,LBY,24,124,0,0,0,0,0
2015,Belgium,Libya,BEL,LBY,39,30,0,0,0,0,0
2015,Belarus,Libya,BLR,LBY,11,0,0,0,0,0,0
2015,Brazil,Libya,BRA,LBY,5,15,0,0,0,0,0
2015,Bulgaria,Libya,BGR,LBY,0,6,0,0,0,0,0
2015,Canada,Libya,CAN,LBY,230,255,0,0,0,0,0
2015,Chad,Libya,TCD,LBY,0,13,0,0,0,0,0
2015,Czechia,Libya,CZE,LBY,9,9,0,0,0,0,0
2015,Denmark,Libya,DNK,LBY,15,18,0,0,0,0,0
2015,Finland,Libya,FIN,LBY,17,22,0,0,0,0,0
2015,France,Libya,FRA,LBY,143,710,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Libya,GBR,LBY,1138,1021,0,0,0,0,0
2015,Germany,Libya,DEU,LBY,334,1574,0,0,0,0,0
2015,Ghana,Libya,GHA,LBY,0,15,0,0,0,0,0
2015,Greece,Libya,GRC,LBY,26,6,0,0,0,0,0
2015,Hungary,Libya,HUN,LBY,5,5,0,0,0,0,0
2015,Iceland,Libya,ISL,LBY,5,0,0,0,0,0,0
2015,Ireland,Libya,IRL,LBY,174,42,0,0,0,0,0
2015,Italy,Libya,ITA,LBY,392,151,0,0,0,0,0
2015,Jordan,Libya,JOR,LBY,0,157,0,0,0,0,0
2015,"Rep. of Korea",Libya,KOR,LBY,5,5,0,0,0,0,0
2015,Libya,Libya,LBY,LBY,0,0,434869,0,0,0,0
2015,Lebanon,Libya,LBN,LBY,6,13,0,0,0,0,5
2015,Luxembourg,Libya,LUX,LBY,5,11,0,0,0,0,0
2015,Malaysia,Libya,MYS,LBY,0,5,0,0,0,0,0
2015,Morocco,Libya,MAR,LBY,8,12,0,0,0,0,0
2015,Malta,Libya,MLT,LBY,1544,201,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Libya,NLD,LBY,339,39,0,0,0,0,0
2015,Niger,Libya,NER,LBY,0,7,0,0,0,0,0
2015,Norway,Libya,NOR,LBY,37,38,0,0,0,0,0
2015,"New Zealand",Libya,NZL,LBY,16,0,0,0,0,0,0
2015,Pakistan,Libya,PAK,LBY,5,0,0,0,0,0,0
2015,Poland,Libya,POL,LBY,11,0,0,0,0,0,0
2015,Portugal,Libya,PRT,LBY,11,0,0,0,0,0,0
2015,"South Africa",Libya,ZAF,LBY,0,12,0,0,0,0,0
2015,Spain,Libya,ESP,LBY,5,60,0,0,0,0,0
2015,"Serbia and Kosovo: S/RES/1244 (1999)",Libya,SRB,LBY,10,0,0,0,0,0,0
2015,Slovakia,Libya,SVK,LBY,7,0,0,0,0,0,0
2015,Sweden,Libya,SWE,LBY,375,353,0,0,0,0,0
2015,Switzerland,Libya,CHE,LBY,250,101,0,0,0,0,0
2015,"Syrian Arab Rep.",Libya,SYR,LBY,5,5,0,0,0,0,0
2015,Tunisia,Libya,TUN,LBY,0,5,0,0,0,0,0
2015,Türkiye,Libya,TUR,LBY,20,57,0,0,0,0,0
2015,Ukraine,Libya,UKR,LBY,0,11,0,0,0,0,0
2015,Uruguay,Libya,URY,LBY,0,5,0,0,0,0,0
2015,"United States of America",Libya,USA,LBY,212,494,0,0,0,0,0
2015,Canada,"Saint Lucia",CAN,LCA,992,17,0,0,0,0,0
2015,France,"Saint Lucia",FRA,LCA,0,10,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Saint Lucia",GBR,LCA,10,16,0,0,0,0,0
2015,Ukraine,"Saint Lucia",UKR,LCA,0,5,0,0,0,0,0
2015,"United States of America","Saint Lucia",USA,LCA,9,12,0,0,0,0,0
2015,Armenia,Lebanon,ARM,LBN,19,0,0,0,0,0,0
2015,Australia,Lebanon,AUS,LBN,485,325,0,0,0,0,0
2015,Austria,Lebanon,AUT,LBN,63,218,0,0,0,0,0
2015,Belgium,Lebanon,BEL,LBN,109,126,0,0,0,0,0
2015,Brazil,Lebanon,BRA,LBN,399,876,0,0,0,0,0
2015,Bulgaria,Lebanon,BGR,LBN,18,23,0,0,0,0,0
2015,Canada,Lebanon,CAN,LBN,867,126,0,0,0,0,0
2015,Cyprus,Lebanon,CYP,LBN,39,45,0,0,0,0,0
2015,Czechia,Lebanon,CZE,LBN,5,5,0,0,0,0,0
2015,Denmark,Lebanon,DNK,LBN,24,29,0,0,0,0,0
2015,Ecuador,Lebanon,ECU,LBN,6,0,0,0,0,0,0
2015,Finland,Lebanon,FIN,LBN,11,32,0,0,0,0,0
2015,France,Lebanon,FRA,LBN,117,54,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Lebanon,GBR,LBN,129,126,0,0,0,0,0
2015,Georgia,Lebanon,GEO,LBN,6,0,0,0,0,0,0
2015,Germany,Lebanon,DEU,LBN,521,2068,0,0,0,0,0
2015,Ghana,Lebanon,GHA,LBN,7,0,0,0,0,0,0
2015,Greece,Lebanon,GRC,LBN,9,10,0,0,0,0,0
2015,Croatia,Lebanon,HRV,LBN,0,5,0,0,0,0,0
2015,Hungary,Lebanon,HUN,LBN,13,13,0,0,0,0,0
2015,Ireland,Lebanon,IRL,LBN,13,0,0,0,0,0,0
2015,Iraq,Lebanon,IRQ,LBN,0,5,0,0,0,0,0
2015,Italy,Lebanon,ITA,LBN,348,47,0,0,0,0,0
2015,Jordan,Lebanon,JOR,LBN,5,74,0,0,0,0,0
2015,"Rep. of Korea",Lebanon,KOR,LBN,0,5,0,0,0,0,0
2015,Kuwait,Lebanon,KWT,LBN,5,0,0,0,0,0,0
2015,Lithuania,Lebanon,LTU,LBN,0,5,0,0,0,0,0
2015,"Rep. of Moldova",Lebanon,MDA,LBN,0,5,0,0,0,0,0
2015,Malaysia,Lebanon,MYS,LBN,5,0,0,0,0,0,0
2015,Morocco,Lebanon,MAR,LBN,0,5,0,0,0,0,0
2015,"Netherlands (Kingdom of the)",Lebanon,NLD,LBN,37,59,0,0,0,0,0
2015,Nigeria,Lebanon,NGA,LBN,0,7,0,0,0,0,0
2015,Norway,Lebanon,NOR,LBN,30,111,0,0,0,0,0
2015,Nauru,Lebanon,NRU,LBN,10,5,0,0,0,0,0
2015,"Papua New Guinea",Lebanon,PNG,LBN,0,17,0,0,0,0,0
2015,Romania,Lebanon,ROU,LBN,5,5,0,0,0,0,0
2015,"South Africa",Lebanon,ZAF,LBN,5,0,0,0,0,0,0
2015,"Russian Federation",Lebanon,RUS,LBN,8,0,0,0,0,0,0
2015,Spain,Lebanon,ESP,LBN,0,50,0,0,0,0,0
2015,Sweden,Lebanon,SWE,LBN,532,831,0,0,0,0,0
2015,Switzerland,Lebanon,CHE,LBN,44,35,0,0,0,0,0
2015,"Syrian Arab Rep.",Lebanon,SYR,LBN,26,135,0,0,0,0,0
2015,Togo,Lebanon,TGO,LBN,0,12,0,0,0,0,0
2015,Türkiye,Lebanon,TUR,LBN,7,36,0,0,0,0,0
2015,Ukraine,Lebanon,UKR,LBN,7,22,0,0,0,0,0
2015,"United States of America",Lebanon,USA,LBN,413,433,0,0,0,0,0
2015,Zambia,Lebanon,ZMB,LBN,6,0,0,0,0,0,0
2015,Brazil,Lesotho,BRA,LSO,0,5,0,0,0,0,0
2015,Canada,Lesotho,CAN,LSO,6,0,0,0,0,0,0
2015,Ireland,Lesotho,IRL,LSO,0,5,0,0,0,0,0
2015,"South Africa",Lesotho,ZAF,LSO,5,1081,0,0,0,0,0
2015,"United States of America",Lesotho,USA,LSO,5,0,0,0,0,0,0
2015,Egypt,"Sri Lanka",EGY,LKA,5,6,0,0,0,0,0
2015,Argentina,"Sri Lanka",ARG,LKA,37,0,0,0,0,0,0
2015,Australia,"Sri Lanka",AUS,LKA,3556,2173,0,0,0,0,0
2015,Austria,"Sri Lanka",AUT,LKA,54,42,0,0,0,0,0
2015,Belgium,"Sri Lanka",BEL,LKA,387,104,0,0,0,0,0
2015,Benin,"Sri Lanka",BEN,LKA,5,0,0,0,0,0,0
2015,Belarus,"Sri Lanka",BLR,LKA,0,5,0,0,0,0,0
2015,Brazil,"Sri Lanka",BRA,LKA,18,8,0,0,0,0,0
2015,Bulgaria,"Sri Lanka",BGR,LKA,0,7,0,0,0,0,0
2015,Cambodia,"Sri Lanka",KHM,LKA,5,0,0,0,0,0,0
2015,Canada,"Sri Lanka",CAN,LKA,8807,159,0,0,0,0,0
2015,Chile,"Sri Lanka",CHL,LKA,6,0,0,0,0,0,0
2015,Cyprus,"Sri Lanka",CYP,LKA,25,42,0,0,0,0,0
2015,Czechia,"Sri Lanka",CZE,LKA,14,0,0,0,0,0,0
2015,Denmark,"Sri Lanka",DNK,LKA,81,14,0,0,0,0,0
2015,Ecuador,"Sri Lanka",ECU,LKA,16,0,0,0,0,0,0
2015,Estonia,"Sri Lanka",EST,LKA,9,5,0,0,0,0,0
2015,Finland,"Sri Lanka",FIN,LKA,108,26,0,0,0,0,0
2015,France,"Sri Lanka",FRA,LKA,24220,2015,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland","Sri Lanka",GBR,LKA,5279,2535,0,0,0,0,0
2015,Germany,"Sri Lanka",DEU,LKA,3920,1271,0,0,0,0,0
2015,Ghana,"Sri Lanka",GHA,LKA,0,10,0,0,0,0,0
2015,Greece,"Sri Lanka",GRC,LKA,38,6,0,0,0,0,0
2015,Guinea,"Sri Lanka",GIN,LKA,13,0,0,0,0,0,0
2015,"China, Hong Kong SAR","Sri Lanka",HKG,LKA,26,52,0,0,0,0,0
2015,Hungary,"Sri Lanka",HUN,LKA,12,35,0,0,0,0,0
2015,Iceland,"Sri Lanka",ISL,LKA,5,0,0,0,0,0,0
2015,India,"Sri Lanka",IND,LKA,64208,0,0,0,0,0,0
2015,Indonesia,"Sri Lanka",IDN,LKA,319,293,0,0,0,0,0
2015,Ireland,"Sri Lanka",IRL,LKA,20,12,0,0,0,0,0
2015,Italy,"Sri Lanka",ITA,LKA,707,69,0,0,0,0,0
2015,Jordan,"Sri Lanka",JOR,LKA,5,0,0,0,0,0,0
2015,Japan,"Sri Lanka",JPN,LKA,51,1196,0,0,0,0,0
2015,Kenya,"Sri Lanka",KEN,LKA,14,0,0,0,0,0,0
2015,"Rep. of Korea","Sri Lanka",KOR,LKA,8,63,0,0,0,0,0
2015,Kuwait,"Sri Lanka",KWT,LKA,0,5,0,0,0,0,0
2015,Lebanon,"Sri Lanka",LBN,LKA,0,0,0,0,0,0,17
2015,"Sri Lanka","Sri Lanka",LKA,LKA,0,0,44934,0,0,0,0
2015,Lithuania,"Sri Lanka",LTU,LKA,9,0,0,0,0,0,0
2015,Mexico,"Sri Lanka",MEX,LKA,19,10,0,0,0,0,0
2015,Mali,"Sri Lanka",MLI,LKA,5,0,0,0,0,0,0
2015,Malaysia,"Sri Lanka",MYS,LKA,1545,1528,0,0,0,0,0
2015,Malta,"Sri Lanka",MLT,LKA,7,0,0,0,0,0,0
2015,Nepal,"Sri Lanka",NPL,LKA,22,0,0,0,0,0,0
2015,"Netherlands (Kingdom of the)","Sri Lanka",NLD,LKA,733,31,0,0,0,0,0
2015,Norway,"Sri Lanka",NOR,LKA,275,32,0,0,0,0,0
2015,Nauru,"Sri Lanka",NRU,LKA,5,34,0,0,0,0,0
2015,"New Zealand","Sri Lanka",NZL,LKA,85,18,0,0,0,0,0
2015,Peru,"Sri Lanka",PER,LKA,0,7,0,0,0,0,0
2015,Philippines,"Sri Lanka",PHL,LKA,17,0,0,0,0,0,0
2015,"Papua New Guinea","Sri Lanka",PNG,LKA,0,5,0,0,0,0,0
2015,Poland,"Sri Lanka",POL,LKA,51,8,0,0,0,0,0
2015,Portugal,"Sri Lanka",PRT,LKA,35,9,0,0,0,0,0
2015,"South Africa","Sri Lanka",ZAF,LKA,15,29,0,0,0,0,0
2015,Senegal,"Sri Lanka",SEN,LKA,0,81,0,0,0,0,0
2015,Spain,"Sri Lanka",ESP,LKA,95,25,0,0,0,0,0
2015,Eswatini,"Sri Lanka",SWZ,LKA,5,0,0,0,0,0,0
2015,Sweden,"Sri Lanka",SWE,LKA,49,36,0,0,0,0,0
2015,Switzerland,"Sri Lanka",CHE,LKA,4989,1538,0,0,0,0,0
2015,"Syrian Arab Rep.","Sri Lanka",SYR,LKA,0,5,0,0,0,0,0
2015,Thailand,"Sri Lanka",THA,LKA,152,153,0,0,0,0,0
2015,Togo,"Sri Lanka",TGO,LKA,0,6,0,0,0,0,0
2015,Türkiye,"Sri Lanka",TUR,LKA,14,10,0,0,0,0,0
2015,Ukraine,"Sri Lanka",UKR,LKA,9,64,0,0,0,0,0
2015,"United States of America","Sri Lanka",USA,LKA,1313,995,0,0,0,0,0
2015,Samoa,"Sri Lanka",WSM,LKA,0,5,0,0,0,0,0
2015,Belgium,Lithuania,BEL,LTU,7,0,0,0,0,0,0
2015,Canada,Lithuania,CAN,LTU,62,0,0,0,0,0,0
2015,France,Lithuania,FRA,LTU,12,0,0,0,0,0,0
2015,"United Kingdom of Great Britain and Northern Ireland",Lithuania,GBR,LTU,0,12,0,0,0,0,0
2015,Germany,Lithuania,DEU,LTU,5,0,0,0,0,0,0
2015,Ireland,Lithuania,IRL,LTU,14,0,0,0,0,0,0
2015,Sweden,Lithuania,SWE,LTU,5,7,0,0,0,0,0
2015,Ukraine,Lithuania,UKR,LTU,0,5,0,0,0,0,0
2015,"United States of America",Lithuania,USA,LTU,38,40,0,0,0,0,0
